Longitude(deg),Latitude(deg),Depth(km),dVp(%),HitQuality
165.00142,-50.677944,465,-1.16018E-04,0
165.02067,-50.454959,465,3.52915E-04,0
165.03974,-50.231871,465,3.38711E-03,0.002468595
165.05864,-50.008683,465,1.15563E-02,0.012758311
165.07738,-49.7854,465,2.37816E-02,0.029365079
165.09595,-49.562024,465,3.07990E-02,0.03433584
165.11436,-49.33856,465,3.70376E-02,0.069047619
165.13261,-49.115009,465,4.45068E-02,0.079395028
165.1507,-48.891376,465,6.36970E-02,0.090563833
165.16864,-48.667665,465,8.97676E-02,0.11584307
165.18642,-48.443878,465,1.11004E-01,0.14761905
165.20406,-48.220019,465,1.18779E-01,0.14711779
165.22154,-47.996092,465,1.05150E-01,0.13174603
165.23888,-47.772099,465,1.16710E-01,0.18876909
165.25608,-47.548046,465,8.95479E-02,0.22372188
165.27313,-47.323934,465,4.30195E-02,0.22704403
165.29004,-47.099767,465,1.36149E-02,0.2247619
165.30682,-46.875549,465,-1.26709E-02,0.23238095
165.32345,-46.651284,465,-3.86596E-02,0.27142853
165.33996,-46.426974,465,-2.94681E-02,0.35714273
165.35633,-46.202624,465,-2.89268E-02,0.36645963
165.37257,-45.978236,465,-6.62450E-02,0.37833309
165.38868,-45.753815,465,-6.46476E-02,0.39904489
165.40467,-45.529363,465,-1.97024E-03,0.40055386
165.42052,-45.304884,465,1.53588E-01,0.4047619
165.43626,-45.080383,465,3.36835E-01,0.39952353
165.45187,-44.855861,465,4.62676E-01,0.38761932
165.46737,-44.631323,465,5.30351E-01,0.38071425
165.48274,-44.406772,465,5.33561E-01,0.37190445
165.498,-44.182211,465,5.37164E-01,0.37499995
165.51314,-43.957645,465,5.90268E-01,0.38190519
165.52817,-43.733077,465,6.24765E-01,0.38436837
165.54309,-43.508509,465,5.37305E-01,0.37
165.55789,-43.283946,465,4.39280E-01,0.3902381
165.57258,-43.059391,465,3.04558E-01,0.40952381
165.58717,-42.834848,465,1.19020E-01,0.40793982
165.60165,-42.61032,465,-3.61973E-02,0.38904762
165.61603,-42.38581,465,-9.00438E-02,0.37261905
165.6303,-42.161322,465,-1.46711E-01,0.32762207
165.64447,-41.93686,465,-2.94946E-01,0.31483956
165.65853,-41.712426,465,-4.34950E-01,0.31047619
165.6725,-41.488025,465,-5.28863E-01,0.28785714
165.68637,-41.26366,465,-5.84189E-01,0.28571429
165.70014,-41.039335,465,-5.96716E-01,0.28571429
165.71381,-40.815052,465,-7.26990E-01,0.28571429
165.72739,-40.590815,465,-8.92326E-01,0.28571429
165.74088,-40.366628,465,-9.99039E-01,0.28571429
165.75427,-40.142495,465,-1.04867E+00,0.28590684
165.76757,-39.918417,465,-1.02958E+00,0.30414508
165.78078,-39.694401,465,-1.03542E+00,0.30947817
165.79391,-39.470447,465,-1.02343E+00,0.30952381
165.80694,-39.246561,465,-1.06687E+00,0.30952381
165.81989,-39.022744,465,-1.04477E+00,0.30952381
165.83275,-38.799002,465,-9.96726E-01,0.30952381
165.84552,-38.575337,465,-9.13800E-01,0.30952381
165.85821,-38.351752,465,-8.20901E-01,0.30952381
165.87082,-38.128252,465,-7.48661E-01,0.30952381
165.88335,-37.904838,465,-7.14040E-01,0.30952378
165.8958,-37.681516,465,-6.76745E-01,0.30952321
165.90816,-37.458288,465,-5.83515E-01,0.24321606
165.92045,-37.235157,465,-4.84763E-01,0.20299628
165.93266,-37.012128,465,-4.14167E-01,0.18095238
165.94479,-36.789202,465,-3.81948E-01,0.16666667
165.95684,-36.566384,465,-3.73805E-01,0.16666667
165.96882,-36.343677,465,-3.67267E-01,0.16666667
165.98073,-36.121085,465,-3.64978E-01,0.16666667
165.99256,-35.89861,465,-3.41895E-01,0.16666667
166.00432,-35.676256,465,-3.16120E-01,0.16666667
165.33541,-50.912646,465,-1.02298E-05,0
165.35332,-50.689716,465,-3.73278E-05,0
165.37106,-50.46668,465,1.33573E-03,0
165.38865,-50.243542,465,1.00121E-02,0.014500702
165.40608,-50.020306,465,2.54749E-02,0.036930202
165.42336,-49.796974,465,4.22207E-02,0.057625949
165.44048,-49.573549,465,5.08951E-02,0.081657301
165.45746,-49.350036,465,4.96076E-02,0.10162181
165.47429,-49.126438,465,5.35697E-02,0.11799196
165.49097,-48.902758,465,7.40800E-02,0.12414809
165.50751,-48.679,465,1.15643E-01,0.13834537
165.52391,-48.455166,465,1.67834E-01,0.16666667
165.54017,-48.231261,465,1.91192E-01,0.16666667
165.55629,-48.007288,465,1.86974E-01,0.16666667
165.57228,-47.783251,465,1.84410E-01,0.21064131
165.58814,-47.559152,465,1.74094E-01,0.25616444
165.60386,-47.334995,465,1.52690E-01,0.27576729
165.61945,-47.110785,465,1.20207E-01,0.27080745
165.63492,-46.886523,465,6.91580E-02,0.28881988
165.65026,-46.662214,465,1.18406E-02,0.31564482
165.66548,-46.437861,465,1.01956E-03,0.36749432
165.68057,-46.213468,465,1.00583E-03,0.37478621
165.69555,-45.989038,465,-9.93858E-04,0.37587897
165.7104,-45.764575,465,7.85278E-03,0.40144893
165.72514,-45.540081,465,6.26217E-02,0.39329568
165.73977,-45.315561,465,1.94439E-01,0.40993789
165.75427,-45.091018,465,2.94461E-01,0.38943991
165.76867,-44.866456,465,4.03532E-01,0.40248408
165.78296,-44.641877,465,3.85326E-01,0.38996655
165.79713,-44.417286,465,3.24991E-01,0.37463658
165.8112,-44.192686,465,3.13697E-01,0.40155253
165.82516,-43.96808,465,3.66958E-01,0.39502969
165.83902,-43.743472,465,4.64686E-01,0.41086946
165.85277,-43.518865,465,4.90562E-01,0.42298137
165.86642,-43.294264,465,4.52903E-01,0.42018634
165.87997,-43.06967,465,3.65166E-01,0.42857143
165.89342,-42.845089,465,2.44146E-01,0.42857143
165.90677,-42.620523,465,5.25739E-02,0.42298137
165.92002,-42.395975,465,-7.21164E-02,0.39684265
165.93318,-42.17145,465,-1.58381E-01,0.37122153
165.94624,-41.946951,465,-2.71637E-01,0.35044658
165.95921,-41.722481,465,-3.52282E-01,0.35113872
165.97209,-41.498043,465,-4.09535E-01,0.30910973
165.98487,-41.273642,465,-4.61917E-01,0.29192547
165.99757,-41.04928,465,-5.76646E-01,0.29048427
166.01018,-40.824962,465,-7.09293E-01,0.28571429
166.0227,-40.60069,465,-8.52653E-01,0.28571429
166.03513,-40.376468,465,-9.34865E-01,0.28571429
166.04748,-40.152299,465,-1.00472E+00,0.28571429
166.05974,-39.928187,465,-9.69047E-01,0.28664759
166.07192,-39.704135,465,-9.45554E-01,0.30980704
166.08402,-39.480148,465,-9.04846E-01,0.31467351
166.09604,-39.256227,465,-8.59649E-01,0.31469979
166.10797,-39.032377,465,-9.14999E-01,0.31469979
166.11983,-38.808601,465,-9.52832E-01,0.31473225
166.13161,-38.584902,465,-9.48916E-01,0.31488192
166.14331,-38.361285,465,-8.58176E-01,0.31272657
166.15493,-38.137751,465,-7.00746E-01,0.30952381
166.16648,-37.914305,465,-5.75561E-01,0.3095237
166.17795,-37.69095,465,-5.76125E-01,0.30952235
166.18936,-37.46769,465,-5.33377E-01,0.25712053
166.20068,-37.244527,465,-4.80810E-01,0.2110385
166.21194,-37.021465,465,-4.33219E-01,0.18095238
166.22312,-36.798508,465,-4.04468E-01,0.16666667
166.23424,-36.575659,465,-4.05208E-01,0.16666667
166.24528,-36.352921,465,-4.05407E-01,0.16666667
166.25626,-36.130297,465,-3.59761E-01,0.16666667
166.26716,-35.907791,465,-3.16355E-01,0.16666667
166.278,-35.685406,465,-2.90685E-01,0.16666667
165.68898,-50.923507,465,-1.51389E-04,0
165.70537,-50.700531,465,-2.53761E-04,0
165.72162,-50.477449,465,1.01717E-03,0
165.73772,-50.254265,465,1.20374E-02,0.027432712
165.75367,-50.030983,465,3.03184E-02,0.065217391
165.76949,-49.807606,465,4.45665E-02,0.091442374
165.78517,-49.584137,465,3.72838E-02,0.11877474
165.8007,-49.36058,465,4.23167E-02,0.13888889
165.81611,-49.136938,465,7.19970E-02,0.14285714
165.83138,-48.913214,465,1.08133E-01,0.14284948
165.84652,-48.689413,465,1.40921E-01,0.15079365
165.86153,-48.465537,465,1.66025E-01,0.16666667
165.87642,-48.24159,465,1.82457E-01,0.16666667
165.89118,-48.017575,465,2.01377E-01,0.16666667
165.90581,-47.793495,465,2.17898E-01,0.1984127
165.92032,-47.569355,465,2.28072E-01,0.2381029
165.93472,-47.345158,465,2.16251E-01,0.26984127
165.94899,-47.120906,465,1.71706E-01,0.28571429
165.96315,-46.896604,465,1.10308E-01,0.30144928
165.97719,-46.672256,465,7.37723E-02,0.3747412
165.99112,-46.447863,465,6.40255E-02,0.41200828
166.00494,-46.223431,465,5.09376E-02,0.41200828
166.01865,-45.998961,465,7.31279E-02,0.41200828
166.03225,-45.774459,465,1.16047E-01,0.42524045
166.04574,-45.549927,465,1.85771E-01,0.42857143
166.05912,-45.325369,465,3.33242E-01,0.42857143
166.0724,-45.100788,465,3.99993E-01,0.42857143
166.08558,-44.876188,465,4.28821E-01,0.42857143
166.09865,-44.651573,465,3.59648E-01,0.42710152
166.11163,-44.426945,465,2.39633E-01,0.41697723
166.12451,-44.202308,465,1.81362E-01,0.42857059
166.13729,-43.977665,465,2.20237E-01,0.42857112
166.14997,-43.753021,465,3.35111E-01,0.42857143
166.16256,-43.528379,465,4.31351E-01,0.42857143
166.17505,-43.303742,465,4.70925E-01,0.42857143
166.18745,-43.079113,465,4.57643E-01,0.42857143
166.19976,-42.854497,465,3.50462E-01,0.42857143
166.21198,-42.629896,465,2.08084E-01,0.42857143
166.22411,-42.405314,465,5.35710E-02,0.4194617
166.23615,-42.180755,465,-2.27506E-02,0.41200828
166.24811,-41.956221,465,-6.59440E-02,0.41053779
166.25998,-41.731717,465,-1.51836E-01,0.39544499
166.27177,-41.507246,465,-2.44330E-01,0.37722546
166.28347,-41.282812,465,-3.68744E-01,0.33749247
166.29509,-41.058417,465,-5.07298E-01,0.31521873
166.30663,-40.834065,465,-6.40523E-01,0.29296066
166.31809,-40.609761,465,-7.38315E-01,0.28897516
166.32947,-40.385506,465,-8.09740E-01,0.28571429
166.34077,-40.161305,465,-8.40250E-01,0.2858136
166.35199,-39.937161,465,-8.43548E-01,0.29340659
166.36314,-39.713078,465,-8.66013E-01,0.31083159
166.37421,-39.489059,465,-8.83487E-01,0.32591513
166.38521,-39.265107,465,-8.58582E-01,0.32608696
166.39614,-39.041226,465,-8.64686E-01,0.32608696
166.40699,-38.817419,465,-8.41858E-01,0.32608696
166.41777,-38.59369,465,-8.17586E-01,0.32607852
166.42848,-38.370041,465,-7.35865E-01,0.32235921
166.43912,-38.146478,465,-6.05869E-01,0.31677019
166.44969,-37.923002,465,-5.21979E-01,0.31624993
166.46019,-37.699617,465,-5.10569E-01,0.31022723
166.47062,-37.476326,465,-5.00650E-01,0.26245687
166.48099,-37.253134,465,-4.76304E-01,0.21425304
166.49129,-37.030043,465,-4.40367E-01,0.17805306
166.50153,-36.807057,465,-4.05909E-01,0.16111064
166.5117,-36.584178,465,-3.89484E-01,0.1666295
166.52181,-36.361411,465,-3.84227E-01,0.16666667
166.53185,-36.138759,465,-3.40196E-01,0.16666667
166.54183,-35.916225,465,-2.93503E-01,0.16666667
166.55176,-35.693812,465,-2.67136E-01,0.16666667
166.04269,-50.933407,465,-9.39848E-04,0
166.05757,-50.710388,465,-1.68276E-03,0
166.07231,-50.487264,465,-4.89971E-03,0.00621118
166.08692,-50.264038,465,-1.05067E-04,0.045031056
166.10141,-50.040715,465,1.35673E-02,0.096618357
166.11576,-49.817297,465,2.90680E-02,0.12836439
166.12998,-49.593787,465,3.30579E-02,0.12883845
166.14409,-49.37019,465,3.52123E-02,0.14044168
166.15806,-49.146508,465,6.56978E-02,0.14285714
166.17192,-48.922744,465,9.41413E-02,0.14285714
166.18566,-48.698904,465,1.05989E-01,0.14768806
166.19929,-48.474989,465,1.08008E-01,0.15890269
166.21279,-48.251003,465,1.33244E-01,0.16636191
166.22618,-48.026949,465,1.47394E-01,0.16666667
166.23947,-47.802832,465,1.65351E-01,0.19220152
166.25263,-47.578654,465,1.73543E-01,0.22877847
166.2657,-47.35442,465,1.69893E-01,0.26363009
166.27865,-47.130131,465,1.56683E-01,0.28571429
166.2915,-46.905793,465,1.31940E-01,0.3047619
166.30424,-46.681407,465,1.13926E-01,0.39130435
166.31688,-46.456979,465,1.31908E-01,0.42857143
166.32942,-46.23251,465,1.36163E-01,0.42857143
166.34185,-46.008006,465,1.48681E-01,0.42857143
166.35419,-45.783468,465,1.57253E-01,0.42857143
166.36643,-45.558901,465,2.16826E-01,0.42857143
166.37858,-45.334308,465,3.47628E-01,0.42857143
166.39063,-45.109693,465,4.74459E-01,0.42857143
166.40259,-44.885059,465,5.39726E-01,0.42857143
166.41445,-44.660409,465,4.99127E-01,0.42857143
166.42623,-44.435747,465,3.02256E-01,0.42857143
166.43791,-44.211077,465,1.65673E-01,0.42857143
166.44951,-43.986402,465,1.57252E-01,0.42857143
166.46101,-43.761725,465,3.01916E-01,0.42857143
166.47244,-43.53705,465,4.20557E-01,0.42857143
166.48377,-43.31238,465,5.41633E-01,0.43369565
166.49502,-43.087719,465,4.67672E-01,0.4378882
166.50619,-42.863071,465,3.16013E-01,0.4378882
166.51728,-42.638438,465,2.03209E-01,0.4378882
166.52829,-42.413825,465,8.55384E-02,0.4378882
166.53922,-42.189234,465,7.24216E-02,0.4378567
166.55006,-41.96467,465,4.60268E-02,0.42899067
166.56084,-41.740135,465,-3.99942E-02,0.42857021
166.57153,-41.515633,465,-1.38289E-01,0.42857051
166.58215,-41.291168,465,-2.83989E-01,0.40531986
166.59269,-41.066743,465,-4.10996E-01,0.35185106
166.60316,-40.842362,465,-5.16144E-01,0.32256729
166.61356,-40.618027,465,-5.78370E-01,0.3015528
166.62388,-40.393743,465,-6.44862E-01,0.28759908
166.63414,-40.169513,465,-7.27133E-01,0.29448252
166.64432,-39.94534,465,-7.78124E-01,0.31757369
166.65444,-39.721228,465,-7.87693E-01,0.31884058
166.66448,-39.49718,465,-7.79569E-01,0.31884058
166.67446,-39.2732,465,-7.70546E-01,0.31884058
166.68437,-39.04929,465,-7.57125E-01,0.31882743
166.69422,-38.825455,465,-7.50520E-01,0.31200828
166.704,-38.601698,465,-7.32277E-01,0.30952381
166.71372,-38.378022,465,-6.85990E-01,0.31532091
166.72337,-38.15443,465,-6.16389E-01,0.32401656
166.73296,-37.930927,465,-5.53690E-01,0.32294118
166.74249,-37.707515,465,-5.43995E-01,0.31092632
166.75196,-37.484197,465,-5.37110E-01,0.27460317
166.76136,-37.260978,465,-5.00739E-01,0.21614907
166.77071,-37.03786,465,-4.53179E-01,0.16583801
166.77999,-36.814847,465,-4.13812E-01,0.14623784
166.78922,-36.591943,465,-3.91706E-01,0.15724069
166.79839,-36.369149,465,-4.10977E-01,0.1573499
166.80751,-36.146471,465,-3.84826E-01,0.1573499
166.81657,-35.923911,465,-3.30690E-01,0.1573499
166.82557,-35.701472,465,-2.88173E-01,0.1573499
166.39655,-50.942344,465,-3.22264E-03,0
166.40991,-50.719286,465,-9.27994E-03,0.010912698
166.42314,-50.496124,465,-1.48485E-02,0.046428571
166.43626,-50.272861,465,-1.32185E-02,0.085714286
166.44927,-50.0495,465,-1.87227E-03,0.11984127
166.46215,-49.826045,465,1.35212E-02,0.14285714
166.47493,-49.602499,465,1.50270E-02,0.14285714
166.48759,-49.378865,465,1.40347E-02,0.14285714
166.50014,-49.155147,465,2.59792E-02,0.14285714
166.51258,-48.931348,465,2.79518E-02,0.14285714
166.52492,-48.707471,465,2.14751E-02,0.14285714
166.53715,-48.483521,465,2.29314E-02,0.1468254
166.54928,-48.2595,465,5.38041E-02,0.16604604
166.5613,-48.035413,465,8.15303E-02,0.16666667
166.57323,-47.811261,465,1.07733E-01,0.18253968
166.58505,-47.587049,465,1.24824E-01,0.21428571
166.59678,-47.362781,465,1.29776E-01,0.25396825
166.60841,-47.138459,465,1.24239E-01,0.28571429
166.61995,-46.914087,465,1.11652E-01,0.30214286
166.63139,-46.689669,465,9.27974E-02,0.3810559
166.64274,-46.465208,465,1.24005E-01,0.42857143
166.65399,-46.240707,465,2.02938E-01,0.42857143
166.66516,-46.01617,465,2.19565E-01,0.42857143
166.67624,-45.791601,465,2.16347E-01,0.42857143
166.68723,-45.567002,465,2.10695E-01,0.42857143
166.69813,-45.342378,465,2.18621E-01,0.42857143
166.70895,-45.117731,465,3.08037E-01,0.42857143
166.71969,-44.893066,465,4.18439E-01,0.42857143
166.73034,-44.668386,465,4.73769E-01,0.42857143
166.74091,-44.443694,465,3.60930E-01,0.42857143
166.7514,-44.218993,465,2.28895E-01,0.42857143
166.76181,-43.994288,465,1.96826E-01,0.42857143
166.77215,-43.769581,465,2.38949E-01,0.42857143
166.7824,-43.544877,465,3.60891E-01,0.4325
166.79258,-43.320178,465,5.09720E-01,0.4547619
166.80268,-43.095488,465,4.33276E-01,0.46547619
166.81271,-42.870811,465,2.54544E-01,0.46547619
166.82266,-42.646149,465,1.48672E-01,0.46547619
166.83255,-42.421508,465,8.68881E-02,0.46547619
166.84236,-42.196889,465,9.09897E-02,0.46547571
166.8521,-41.972296,465,6.54659E-02,0.45511203
166.86177,-41.747734,465,-1.33333E-02,0.45083226
166.87137,-41.523204,465,-1.17488E-01,0.43446372
166.8809,-41.298712,465,-2.45472E-01,0.42856966
166.89037,-41.07426,465,-3.63085E-01,0.39320739
166.89977,-40.849851,465,-4.34476E-01,0.35988095
166.9091,-40.62549,465,-5.03168E-01,0.3285119
166.91837,-40.401179,465,-5.72299E-01,0.31404762
166.92758,-40.176922,465,-6.81894E-01,0.32168737
166.93672,-39.952723,465,-6.78791E-01,0.33287494
166.9458,-39.728585,465,-6.66455E-01,0.33333333
166.95482,-39.504511,465,-5.91178E-01,0.33219207
166.96378,-39.280505,465,-6.02352E-01,0.32126193
166.97268,-39.056569,465,-6.21689E-01,0.3320238
166.98152,-38.832709,465,-6.44422E-01,0.32547619
166.9903,-38.608926,465,-6.56920E-01,0.32261905
166.99902,-38.385225,465,-6.57780E-01,0.31738095
167.00769,-38.161609,465,-6.41076E-01,0.30952381
167.0163,-37.938081,465,-6.00025E-01,0.30952381
167.02485,-37.714644,465,-5.85204E-01,0.30952381
167.03335,-37.491302,465,-5.79020E-01,0.27460317
167.04179,-37.268059,465,-5.22091E-01,0.21535714
167.05018,-37.044917,465,-4.61552E-01,0.165
167.05852,-36.82188,465,-4.28355E-01,0.14285714
167.06681,-36.598951,465,-4.09033E-01,0.14285714
167.07504,-36.376134,465,-4.06739E-01,0.14285714
167.08322,-36.153432,465,-3.83929E-01,0.14285714
167.09135,-35.930849,465,-3.44102E-01,0.14285714
167.09943,-35.708386,465,-3.07130E-01,0.14285714
166.75053,-50.950318,465,-6.82059E-03,1.37E-17
166.76236,-50.727226,465,-1.96612E-02,0.035663663
166.77409,-50.50403,465,-2.42652E-02,0.089926677
166.78572,-50.280733,465,-2.96770E-02,0.12546107
166.79724,-50.057339,465,-2.12892E-02,0.1393162
166.80866,-49.83385,465,1.15340E-02,0.14285714
166.81998,-49.610271,465,4.55713E-02,0.14285714
166.8312,-49.386605,465,3.95155E-02,0.14285714
166.84233,-49.162854,465,3.22143E-02,0.14285714
166.85335,-48.939023,465,1.06340E-02,0.14285714
166.86428,-48.715115,465,-1.20877E-02,0.14285714
166.87512,-48.491134,465,-1.71761E-02,0.14681274
166.88587,-48.267082,465,-1.04334E-03,0.16625792
166.89653,-48.042963,465,1.00020E-02,0.16665401
166.90709,-47.818781,465,4.03106E-02,0.18253968
166.91757,-47.594539,465,7.52926E-02,0.2047619
166.92796,-47.37024,465,1.09045E-01,0.22893777
166.93827,-47.145888,465,1.39586E-01,0.25524112
166.94849,-46.921487,465,1.51009E-01,0.30380877
166.95863,-46.697039,465,1.25941E-01,0.38757764
166.96868,-46.472549,465,1.70076E-01,0.42857143
166.97866,-46.248019,465,2.12668E-01,0.42857143
166.98856,-46.023454,465,2.39990E-01,0.42857143
166.99837,-45.798856,465,2.27305E-01,0.42857143
167.00811,-45.574229,465,1.98141E-01,0.42857143
167.01777,-45.349577,465,2.29932E-01,0.42857143
167.02736,-45.124903,465,2.66838E-01,0.42857143
167.03687,-44.90021,465,3.12476E-01,0.42857143
167.04631,-44.675502,465,3.08804E-01,0.42857143
167.05568,-44.450783,465,2.01467E-01,0.42857143
167.06498,-44.226056,465,1.21687E-01,0.42857202
167.0742,-44.001324,465,1.34164E-01,0.42857143
167.08336,-43.776591,465,2.13806E-01,0.44857143
167.09244,-43.55186,465,3.74593E-01,0.46809524
167.10146,-43.327135,465,4.86201E-01,0.4740488
167.11041,-43.102419,465,3.97402E-01,0.49142857
167.1193,-42.877716,465,1.95525E-01,0.4952381
167.12812,-42.653029,465,6.08399E-02,0.4952381
167.13688,-42.428362,465,4.74177E-02,0.4952381
167.14557,-42.203718,465,2.52625E-02,0.4952381
167.1542,-41.9791,465,1.90626E-02,0.47649592
167.16277,-41.754513,465,-2.92458E-02,0.4747619
167.17127,-41.529959,465,-1.56670E-01,0.45833441
167.17972,-41.305442,465,-2.98704E-01,0.43238095
167.18811,-41.080965,465,-4.02641E-01,0.40482926
167.19644,-40.856533,465,-4.83082E-01,0.39285662
167.20471,-40.632147,465,-5.08987E-01,0.36309463
167.21292,-40.407813,465,-4.96737E-01,0.36761868
167.22108,-40.183532,465,-5.91068E-01,0.3540619
167.22918,-39.95931,465,-6.33681E-01,0.35183767
167.23723,-39.735148,465,-5.74271E-01,0.33181028
167.24522,-39.511051,465,-4.69326E-01,0.31544727
167.25316,-39.287022,465,-4.12758E-01,0.32888388
167.26104,-39.063064,465,-4.51618E-01,0.33285714
167.26887,-38.839181,465,-5.19871E-01,0.31992256
167.27665,-38.615375,465,-5.71271E-01,0.32568577
167.28438,-38.391652,465,-6.12665E-01,0.32407511
167.29206,-38.168013,465,-6.35578E-01,0.30986943
167.29969,-37.944463,465,-6.14847E-01,0.30825392
167.30727,-37.721004,465,-5.72807E-01,0.2923803
167.3148,-37.497641,465,-5.43979E-01,0.25603791
167.32228,-37.274375,465,-4.86964E-01,0.20347845
167.32971,-37.051212,465,-4.21614E-01,0.16841639
167.3371,-36.828154,465,-3.78964E-01,0.15759124
167.34444,-36.605204,465,-3.83163E-01,0.14285714
167.35174,-36.382366,465,-3.89867E-01,0.14285714
167.35899,-36.159643,465,-3.81119E-01,0.14295873
167.36619,-35.937038,465,-3.32909E-01,0.14285714
167.37335,-35.714555,465,-2.92418E-01,0.14285714
167.10461,-50.957327,465,-1.86587E-02,0.025
167.11493,-50.734205,465,-2.69068E-02,0.045727859
167.12515,-50.510979,465,-3.63106E-02,0.096241291
167.13528,-50.287653,465,-3.41294E-02,0.13095238
167.14532,-50.064229,465,-1.64652E-02,0.14285714
167.15527,-49.840712,465,1.17888E-02,0.14285714
167.16514,-49.617104,465,3.53508E-02,0.14285714
167.17491,-49.393409,465,3.15907E-02,0.14285714
167.18461,-49.16963,465,1.89713E-02,0.14285714
167.19422,-48.945771,465,-1.14401E-02,0.14285714
167.20374,-48.721835,465,-4.04308E-02,0.14285714
167.21319,-48.497826,465,-3.97319E-02,0.14303446
167.22255,-48.273747,465,1.88928E-02,0.14298149
167.23184,-48.049601,465,3.11321E-02,0.16287573
167.24104,-47.825392,465,3.23555E-02,0.18053329
167.25017,-47.601123,465,5.70123E-02,0.18988095
167.25923,-47.376798,465,9.15408E-02,0.20655875
167.26821,-47.15242,465,1.13508E-01,0.24563906
167.27712,-46.927992,465,1.22298E-01,0.29817792
167.28595,-46.703519,465,9.87400E-02,0.37173913
167.29471,-46.479003,465,1.38726E-01,0.42857143
167.30341,-46.254448,465,1.90470E-01,0.42857143
167.31203,-46.029857,465,2.00075E-01,0.42857143
167.32058,-45.805234,465,2.05516E-01,0.42857143
167.32907,-45.580583,465,1.85928E-01,0.42857143
167.33749,-45.355906,465,1.63313E-01,0.42857143
167.34584,-45.131207,465,1.81028E-01,0.42857143
167.35413,-44.90649,465,2.14694E-01,0.42857143
167.36236,-44.681758,465,2.01340E-01,0.42857143
167.37052,-44.457015,465,1.35058E-01,0.42911132
167.37862,-44.232264,465,1.24437E-01,0.44212455
167.38666,-44.007509,465,1.41289E-01,0.45577251
167.39463,-43.782752,465,1.77829E-01,0.48089286
167.40255,-43.557998,465,3.25470E-01,0.50352999
167.41041,-43.33325,465,4.13216E-01,0.51671232
167.41821,-43.108511,465,3.49555E-01,0.52775373
167.42595,-42.883786,465,1.96955E-01,0.54994048
167.43364,-42.659076,465,8.00445E-02,0.54178015
167.44127,-42.434387,465,1.60049E-02,0.52588553
167.44884,-42.209721,465,2.86145E-02,0.54248418
167.45636,-41.985081,465,1.52897E-01,0.54886905
167.46383,-41.760472,465,1.79205E-01,0.54297063
167.47124,-41.535896,465,2.07880E-02,0.51722972
167.4786,-41.311358,465,-2.19155E-01,0.48679228
167.48591,-41.08686,465,-3.68091E-01,0.45357143
167.49317,-40.862406,465,-4.07928E-01,0.41105779
167.50037,-40.638,465,-4.86141E-01,0.42498376
167.50753,-40.413644,465,-5.40515E-01,0.41150323
167.51464,-40.189343,465,-5.49317E-01,0.38299555
167.5217,-39.9651,465,-5.43919E-01,0.3561833
167.52871,-39.740918,465,-4.53548E-01,0.35694418
167.53567,-39.5168,465,-4.25000E-01,0.35678966
167.54259,-39.292751,465,-3.88860E-01,0.35538174
167.54945,-39.068772,465,-3.37834E-01,0.33724576
167.55628,-38.844869,465,-3.66305E-01,0.33290928
167.56306,-38.621044,465,-4.57137E-01,0.33246122
167.56979,-38.397301,465,-5.51376E-01,0.3338095
167.57648,-38.173643,465,-5.99875E-01,0.33912984
167.58313,-37.950073,465,-5.75724E-01,0.35350231
167.58973,-37.726595,465,-5.46264E-01,0.31524211
167.59629,-37.503212,465,-4.93083E-01,0.25542222
167.60281,-37.279928,465,-4.52145E-01,0.20858287
167.60929,-37.056746,465,-4.20561E-01,0.18850915
167.61573,-36.833668,465,-4.07246E-01,0.18870094
167.62212,-36.6107,465,-4.28552E-01,0.18832411
167.62848,-36.387843,465,-4.15036E-01,0.16841505
167.63479,-36.165102,465,-3.77502E-01,0.15082077
167.64107,-35.942479,465,-3.18497E-01,0.14605999
167.64731,-35.719978,465,-2.70828E-01,0.14475165
167.45879,-50.963373,465,-1.77378E-02,0.047619048
167.46758,-50.740225,465,-2.51833E-02,0.073412698
167.47629,-50.516973,465,-2.92376E-02,0.10555556
167.48493,-50.293621,465,-3.08933E-02,0.13095238
167.49349,-50.070172,465,-2.10764E-02,0.14285714
167.50197,-49.846629,465,2.88802E-03,0.14285714
167.51038,-49.622996,465,1.92692E-02,0.14285714
167.51871,-49.399277,465,1.66390E-02,0.14285714
167.52697,-49.175474,465,4.30613E-03,0.14285714
167.53516,-48.95159,465,-1.13740E-02,0.14285714
167.54328,-48.727631,465,-1.81329E-02,0.14285714
167.55133,-48.503597,465,-8.25768E-03,0.14285714
167.55931,-48.279495,465,2.27965E-03,0.14322869
167.56722,-48.055325,465,-2.24884E-02,0.15674603
167.57507,-47.831093,465,-2.92063E-02,0.16431689
167.58285,-47.606801,465,-3.07213E-03,0.17866997
167.59057,-47.382453,465,3.96587E-02,0.19603175
167.59823,-47.158052,465,7.19671E-02,0.2152381
167.60582,-46.933602,465,5.51279E-02,0.2647619
167.61335,-46.709107,465,1.35864E-02,0.35403727
167.62081,-46.484569,465,2.59242E-02,0.42857143
167.62822,-46.259992,465,9.15526E-02,0.42857143
167.63557,-46.035379,465,8.77566E-02,0.42857143
167.64286,-45.810735,465,6.33307E-02,0.42857143
167.65009,-45.586062,465,5.71519E-02,0.42857143
167.65727,-45.361364,465,3.59711E-02,0.42857143
167.66439,-45.136644,465,-1.64687E-03,0.42857143
